catcode,company,brand,sku,packtype,base_pack,wght,uom,qty,mrp
126,DHARMAPAL SATYAPAL LTD-INDIA,MASTABA,2.4G PAAN MASALA,PLAST,2.4G,2.4,GM,2.4,15.2
127,DHARMAPAL SATYAPAL LTD-INDIA,TULSI 0,0.28G ZARDA,PLAST,0.28G,0.28,GM,0.28,0.8
132,PROCTER & GAMBLE - INDIA,PAMPERS,PAMPERS-HAPPY SKIN PANTS-MEDIUM(M)PPH 8 NOS,PLPCH,8.000 NO,8.0,NO,8.0,160.0
106,PERFECT FOODS PVT LTD-NEPAL,CENTER FILLZ,CENTER FILLZ-STRAWBERRY PCN 435 GM,PLJAR,435.000 GM,435.0,GM,435.0,375.0
106,PERFECT FOODS PVT LTD-NEPAL,PERFECT IMLI BLAST,PERFECT IMLI BLAST-CRUNCHY&TANGY IMLI CANDY PCN 525 GM,PLJAR,525.000 GM,525.0,GM,525.0,120.0
106,PERFECT FOODS PVT LTD-NEPAL,PERFECT COCO CRUNCH,PERFECT COCO CRUNCH-COCONUT PCN 500 GM,PLJAR,500.000 GM,500.0,GM,500.0,165.0
106,PERFETTI VAN MELLE-INDIA,ALPENLIEBE JUZT JELLY,ALPENLIEBE JUZT JELLY-STRAWBERRY PCN 518 GM,PLJAR,518.000 GM,518.0,GM,518.0,350.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT- FRUITS PCN 450 GM,PLJAR,450.000 GM,450.0,GM,450.0,240.0
106,PERFETTI VAN MELLE-INDIA,MENTOS,MENTOS-ASSORTED PCN 520 GM,PLJAR,520.000 GM,520.0,GM,520.0,200.0
106,SARAS HOME PRODUTS-INDIA,HAZAM MAZZA,HAZAM MAZZA-CHURAN KI GOLI PCN 850 GM,PLJAR,850.000 GM,850.0,GM,850.0,240.0
106,SARAS HOME PRODUTS-INDIA,PAN SUGANDH,PAN SUGANDH-PCN 850 GM,PLJAR,850.000 GM,850.0,GM,850.0,240.0
106,SUJAL FOODS PVT LTD-NEPAL,CRAVE FRESHO,CRAVE FRESHO- MENTHA-LYPTUS PCN 750 GM,PLJAR,750.000 GM,750.0,GM,750.0,300.0
106,SUJAL FOODS PVT LTD-NEPAL,RASILO CANDY,RASILO CANDY- CHATPATA MAZZA PCN 1680 GM,PLJAR,1680.000 GM,1680.0,GM,1680.0,500.0
106,SUJAL FOODS PVT LTD-NEPAL,RASILO CANDY,RASILO CANDY- SPICY MAZZA PCN 640 GM,PLJAR,640.000 GM,640.0,GM,640.0,165.0
106,SUJAL FOODS PVT LTD-NEPAL,SMART LOLLYPOP,SMART LOLLYPOP- COLA PCN 900 GM,PLJAR,900.000 GM,900.0,GM,900.0,330.0
106,SUJAL FOODS PVT LTD-NEPAL,SMART LOLLYPOP,SMART LOLLYPOP- LITCHI PCN 900 GM,PLJAR,900.000 GM,900.0,GM,900.0,500.0
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL BUBBLY BUBBLE GUM,SUJAL BUBBLY BUBBLE GUM-MINT PCN 510 GM,PLJAR,510.000 GM,510.0,GM,510.0,250.0
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL CENTER FRESH,SUJAL CENTER FRESH- MINT PCN 660 GM,PLJAR,660.000 GM,660.0,GM,660.0,170.0
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL ECLAIRS,SUJAL ECLAIRS- MILK CHOCOLATE PCN 550 GM,PLJAR,550.000 GM,550.0,GM,550.0,170.0
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL ECLAIRS,SUJAL ECLAIRS- MILK CHOCOLATE PCN 580 GM,PLJAR,580.000 GM,580.0,GM,580.0,200.0
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL ECLAIRS,SUJAL ECLAIRS- MILK CHOCOLATE PCN 1740 GM,PLJAR,1740.000 GM,1740.0,GM,1740.0,500.0
106,SUJAL FOODS PVT LTD-NEPAL,YOYO SWEETS,YOYO SWEETS-ELAICHI MILKY CANDY PCN 700 GM,PLJAR,700.000 GM,700.0,GM,700.0,160.0
106,SURYA NEPAL PVT LTD - NEPAL,TOFFICHOO TADKA,TOFFICHOO TADKA-CHAT MASALA KACHHA MANGO&PINEAPPLE PCN 760GM,PLJAR,760.000 GM,760.0,GM,760.0,500.0
106,SURYA NEPAL PVT LTD - NEPAL,TOFFICHOO CHATPATA FUN,TOFFICHOO CHATPATA FUN-MASALA PUNCH PPH 270 GM,PLPCH,270.000 GM,270.0,GM,270.0,85.0
118,BHADRAKALI DRINKING WATER-NEPAL,KUBER JAL,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,25.0
118,SINGAPORE BEVERAGE-NEPAL,FANCY,ORANGE PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,120.0
116,SHUDH PLUS HYGIENE PROD-IN,NIINE DRY COMFORT,NIINE DRY COMFORT-ULTRA THIN XL PPH 6 NO,PLPCH,6.000 NO,6.0,NO,6.0,70.0
123,BABA SOAP INDUSTRIES - NEPAL,BABA ZOOM,BABA ZOOM-PREMIUM LAUNDRY SOAP PPH 200 GM,PLPCH,200.000 GM,200.0,GM,200.0,40.0
123,RSPL LTD-INDIA,GHADI,GHADI-DETERGENT CAKE PPH 70 GM,PLPCH,70.000 GM,70.0,GM,70.0,8.0
118,SOUTH ASIAN BEVERAGES P. LTD-NEPAL,FROOTI,MANGO TPK 125 ML,TPK,125.000 ML,125.0,ML,125.0,20.0
118,SOUTH ASIAN BEVERAGES P. LTD-NEPAL,APPY,APPLE TPK 125 ML,TPK,125.000 ML,125.0,ML,125.0,20.0
106,PERFECT FOODS PVT LTD-NEPAL,CENTER FILLZ,CENTER FILLZ-MIXED FRUIT PCN 450 GM,PLJAR,450.000 GM,450.0,GM,450.0,220.0
106,SUJAL FOODS PVT LTD-NEPAL,CANDY MAN,CANDY MAN- KACHO MANGO PPH 300 GM,PLPCH,300.000 GM,300.0,GM,300.0,80.0
106,SURYA NEPAL PVT LTD - NEPAL,TOFFICHOO CHATPATA FUN,TOFFICHOO CHATPATA FUN-MASALA PUNCH PCN 720 GM,PLJAR,720.000 GM,720.0,GM,720.0,300.0
106,SURYA NEPAL PVT LTD - NEPAL,TOFFICHOO COFITINO,TOFFICHOO COFITINO-COFFEE PCN 760 GM,PLJAR,760.000 GM,760.0,GM,760.0,500.0
106,MAA BARADEVI NAMKEEN BHANDAR-INDIA ,PAAWAN CREXY POP,PAAWAN CREXY POP-FRUIT LOLLIPOP PCN 700 GM,PLJAR,700.000 GM,700.0,GM,700.0,120.0
118,DYNAMIC WATER & BEVERAGE-NPL,AQUA DEMAND,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,25.0
118,SOUTH ASIAN BEVERAGES P. LTD-NEPAL,FROOTI,MANGO TPK 200 ML,TPK,200.000 ML,200.0,ML,200.0,30.0
123,BABA SOAP INDUSTRIES - NEPAL,CAMEL,CAMEL-LAUNDRY SOAP PPH 250 GM,PLPCH,250.000 GM,250.0,GM,250.0,55.0
118,OCEAN DRINKING WATER IND-NEPAL,AQUA OCEAN,JAR 20000 ML,JAR,20000.000 ML,20000.0,ML,20000.0,50.0
106,ASIAN BISCUITS & CONFECTNRY-NP,GOODLIFE CENTER FREEZ,GOODLIFE CENTER FREEZ-ENDLESS MINT PCN 510 GM,PLJAR,510.000 GM,510.0,GM,510.0,300.0
106,ASIAN BISCUITS & CONFECTNRY-NP,GOODLIFE CENTER BOMB,GOODLIFE CENTER BOMB-WATER MELON PCN 510 GM,PLJAR,510.000 GM,510.0,GM,510.0,300.0
106,CANDY LAKE NUTRITIONS PVT LTD-IN,CANDY LAKE MILKIEZ,CANDY LAKE MILKIEZ- 2 IN 1 PCN 640 GM,PLJAR,640.000 GM,640.0,GM,640.0,260.0
106,CANDY LAKE NUTRITIONS PVT LTD-IN,CANDY LAKE COFFEE GOLD,CANDY LAKE COFFEE GOLD-2 IN 1 PCN 640 GM,PLJAR,640.000 GM,640.0,GM,640.0,260.0
106,PARLE BISCUITS PVT LTD-INDIA,PARLE LONDONDERRY,PARLE LONDONDERRY-LACTO BONBON PPH 277 GM,PLPCH,277.000 GM,277.0,GM,277.0,98.0
106,PERFETTI VAN MELLE-INDIA,HAPPYDENT WHITE,HAPPYDENT WHITE- MINT PCN 451 GM,PLJAR,451.000 GM,451.0,GM,451.0,340.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT- STRAWBERRY PCN 420 GM,PLJAR,420.000 GM,420.0,GM,420.0,350.0
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL CENTER FRESH,SUJAL CENTER FRESH- MINT PPH 320 GM,PLPCH,320.000 GM,320.0,GM,320.0,85.0
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL ECLAIRS,SUJAL ECLAIRS- MILK CHOCOLATE PPH 275 GM,PLPCH,275.000 GM,275.0,GM,275.0,85.0
106,SURYA NEPAL PVT LTD - NEPAL,TOFFICHOO FRUITEE FUN,TOFFICHOO FRUITEE FUN-PINEAPPLE&MANGO PCN 720 GM,PLJAR,720.000 GM,720.0,GM,720.0,300.0
106,PERFETTI VAN MELLE-INDIA,ALPENLIEBE CREAMFILLS,ALPENLIEBE CREAMFILLS-BUTTER TOFFE PCN 665 GM,PLJAR,665.000 GM,665.0,GM,665.0,280.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRESH,CENTER FRESH- SPEARMINT PCN 675 GM,PLJAR,675.000 GM,675.0,GM,675.0,360.0
106,PERFETTI VAN MELLE-INDIA,HAPPYDENT WAVE,HAPPYDENT WAVE- STRAWBERRY PCN 409.5 GM,PLJAR,409.500 GM,409.5,GM,409.5,487.5
106,AMBER CONFECTIONERY-INDIA,AMBER IMLI,AMBER IMLI-PPH 430 GM,PLPCH,430.000 GM,430.0,GM,430.0,128.0
106,AMBER CONFECTIONERY-INDIA,AMBER MANGO TWIST,AMBER MANGO TWIST-PPH 430 GM,PLPCH,430.000 GM,430.0,GM,430.0,128.0
106,ANTARCTIC BISCUITS-NEPAL,PARLE MANGO BITE,PARLE MANGO BITE-PCN 750 GM,PLJAR,750.000 GM,750.0,GM,750.0,250.0
106,ASIAN BISCUITS & CONFECTNRY-NP,GOODLIFE BALL GUM,GOODLIFE BALL GUM-MIX BUBBLE GUM PCN 750 GM,PLJAR,750.000 GM,750.0,GM,750.0,250.0
106,PARLE BISCUITS PVT LTD-INDIA,PARLE GRAND LONDONDERRY,PARLE GRAND LONDONDERRY-PCN 637.56 GM,PLJAR,637.560 GM,637.56,GM,637.56,240.0
106,PERFECT FOODS PVT LTD-NEPAL,SNOWDENT FRESH,SNOWDENT FRESH-PEPPERMINT PCN 385 GM,PLJAR,385.000 GM,385.0,GM,385.0,300.0
106,SUJAL FOODS PVT LTD-NEPAL,CRAVE FRESHO,CRAVE FRESHO- MENTHA-LYPTUS PPH 300 GM,PLPCH,300.000 GM,300.0,GM,300.0,100.0
106,HIMADRI FOOD-NEPAL,PRAN LOLLIPOP,PRAN LOLLIPOP-ASSORTED PCN 1000 GM,PLJAR,1000.000 GM,1000.0,GM,1000.0,400.0
106,SUJAL FOODS PVT LTD-NEPAL,FRESH DENT,FRESH DENT-MINT PCN 375 GM,PLJAR,375.000 GM,375.0,GM,375.0,300.0
106,SUJAL FOODS PVT LTD-NEPAL,RASILO CANDY,RASILO CANDY- CHATPATA MAZZA PPH 335 GM,PLPCH,335.000 GM,335.0,GM,335.0,100.0
106,SURYA NEPAL PVT LTD - NEPAL,TOFFICHOO TADKA,TOFFICHOO TADKA-CHAT MASALA PINEAPPLE PCN 760GM,PLJAR,760.000 GM,760.0,GM,760.0,500.0
106,SURYA NEPAL PVT LTD - NEPAL,MINT-O FRESH,MINT-O FRESH-ASSORTED PCN 680 GM,PLJAR,680.000 GM,680.0,GM,680.0,400.0
106,SURYA NEPAL PVT LTD - NEPAL,MINT-O FRESH,MINT-O FRESH-ASSORTED PCN 600 GM,PLJAR,600.000 GM,600.0,GM,600.0,400.0
127,DHARMAPAL SATYAPAL LTD-INDIA,TULSI 00,4.25G ZARDA,PLAST,4.25G,4.25,GM,4.25,96.0
123,FENA LTD. - INDIA,FENA,FENA-SUPERWASH ROSE CHANDAN PPH 400 GM,PLPCH,400.000 GM,400.0,GM,400.0,48.0
122,KALASH SOAP INDUSTRIES-NEPAL,JUNI,JUNI-PPH 200 GM,PLPCH,200.000 GM,200.0,GM,200.0,25.0
123,SAGARMATHA SABUN UDHYOG-NP,MARFA,MARFA-PREMIUM LAUNDRY SOAP PPH 150 GM,PLPCH,150.000 GM,150.0,GM,150.0,35.0
123,KALASH SOAP INDUSTRIES-NEPAL,JUNI,JUNI-PPH 100 GM,PLPCH,100.000 GM,100.0,GM,100.0,10.0
123,HIMGIRI HYGIENE PVT LTD-NEPAL,SHOVA,SHOVA-LAUNDRY SOAP PPH 150 GM,PLPCH,150.000 GM,150.0,GM,150.0,30.0
132,ANYTIME HYGIENE PVT LTD-NEPAL,ANYTIME EZYWEAR PULL-UP,ANYTIME EZYWEAR PULL-UP - SMALL(S) PPH 12 NOS,PLPCH,12.000 NO,12.0,NO,12.0,260.0
106,AMBER CONFECTIONERY-INDIA,AMBER TAMARIND POP,AMBER TAMARIND POP-IMLY PPH 4.85 GM,PLPCH,4.850 GM,4.85,GM,4.85,5.0
106,ANTARCTIC BISCUITS-NEPAL,PARLE ORANGE BITE,PARLE ORANGE BITE-PPH 300 GM,PLPCH,300.000 GM,300.0,GM,300.0,100.0
106,D-SWAG INDUSTRIES LTD-INDIA,BAKEMATE POP N POP,BAKEMATE POP N POP-FLAVOURED LOLLIPOP PCN 800 GM,PLJAR,800.000 GM,800.0,GM,800.0,500.0
106,D-SWAG INDUSTRIES LTD-INDIA,BAKEMATE ECLAIRS,BAKEMATE ECLAIRS-CENTER FILLED PCN 665 GM,PLJAR,665.000 GM,665.0,GM,665.0,280.0
106,KWALITY CONFECTIONERY-NPL,KWALITY KAB'S DAIRY ECLAIRS,KWALITY KAB'S DAIRY ECLAIRS- PCN 1362 GM,PLJAR,1362.000 GM,1362.0,GM,1362.0,600.0
106,NEBICO PVT LTD-NEPAL,NEBICO FRUIT CREAM,NEBICO FRUIT CREAM-KACHCHA MANGO PCN 1400 GM,PLJAR,1400.000 GM,1400.0,GM,1400.0,450.0
106,NEBICO PVT LTD-NEPAL,NEBICO MELON CANDY,NEBICO MELON CANDY-WATER MELON PCN 1400 GM,PLJAR,1400.000 GM,1400.0,GM,1400.0,450.0
106,PERFECT FOODS PVT LTD-NEPAL,CENTER FILLZ,CENTER FILLZ-WATER MELON PCN 450 GM,PLJAR,450.000 GM,450.0,GM,450.0,260.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT- WATER MELON PCN 585 GM,PLJAR,585.000 GM,585.0,GM,585.0,310.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT- STRAWBERRY PCN 600 GM,PLJAR,600.000 GM,600.0,GM,600.0,320.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRESH,CENTER FRESH- SPEARMINT PCN 420 GM,PLJAR,420.000 GM,420.0,GM,420.0,350.0
106,PERFETTI VAN MELLE-INDIA,HAPPYDENT WAVE,HAPPYDENT WAVE- PEPPERMINT PCN 409.5 GM,PLJAR,409.500 GM,409.5,GM,409.5,488.0
106,SUJAL FOODS PVT LTD-NEPAL,CANDY MAN,CANDY MAN- KACHO MANGO PCN 1800 GM,PLJAR,1800.000 GM,1800.0,GM,1800.0,500.0
106,SUJAL FOODS PVT LTD-NEPAL,CRAVE FRESHO,CRAVE FRESHO- MENTHA-LYPTUS PCN 825 GM,PLJAR,825.000 GM,825.0,GM,825.0,250.0
106,SUJAL FOODS PVT LTD-NEPAL,CRAVE FRESHO,CRAVE FRESHO- MENTHA-LYPTUS PCN 500 GM,PLJAR,500.000 GM,500.0,GM,500.0,200.0
106,SUJAL FOODS PVT LTD-NEPAL,LACTO FUN,LACTO FUN- PREMIUM MALT PCN 1860 GM,PLJAR,1860.000 GM,1860.0,GM,1860.0,500.0
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL CRAVE,SUJAL CRAVE- BUTTER SCOTCH PCN 1680 GM,PLJAR,1680.000 GM,1680.0,GM,1680.0,460.0
106,SURYA NEPAL PVT LTD - NEPAL,TOFFICHOO TADKA,TOFFICHOO TADKA-CHAT MASALA LITCHI PCN 760GM,PLJAR,760.000 GM,760.0,GM,760.0,500.0
122,VUMI INDUSTRIES-NEPAL,VUMI,VUMI-DETERGENT POWDER PPH 400 GM,PLPCH,400.000 GM,400.0,GM,400.0,50.0
122,SAHARA SOAP & CHEM. - NEPAL,ASARFI SHUVA GHADI,ASARFI SHUVA GHADI-PPH 400 GM,PLPCH,400.000 GM,400.0,GM,400.0,50.0
122,GOPAL SOAP INDUSTRIES - NEPAL,V SERIES GHARI,V SERIES GHARI-PPH 350 GM,PLPCH,350.000 GM,350.0,GM,350.0,50.0
123,BABA SOAP INDUSTRIES - NEPAL,BABA MAGIC,BABA MAGIC-SPL SUPER PPH 250 GM,PLPCH,250.000 GM,250.0,GM,250.0,55.0
123,SWADESHI SABUN UDHYOG-NEPAL,AAHA,AAHA-LAUNDRY SOAP PPH 250 GM,PLPCH,250.000 GM,250.0,GM,250.0,55.0
123,GAURISHANKAR SABUN UDHYOG-NEPAL,PANASH,PANASH-LAUNDRY SOAP PPH 200 GM,PLPCH,200.000 GM,200.0,GM,200.0,40.0
123,DINESH SOAP & HOUSEHOLD-NPL,DINESH,DINESH-DISHWASH BAR PPH 75 GM,PLPCH,75.000 GM,75.0,GM,75.0,10.0
130,RAYMOND CONSUMER CARE-INDIA,KAMASUTRA ORGASMAX ULTIMATE,KAMASUTRA ORGASMAX ULTIMATE-5 IN 1 CBP 3 NOS,CDBOX,3.000 NO,3.0,NO,3.0,160.0
130,RAYMOND CONSUMER CARE-INDIA,KAMASUTRA,KAMASUTRA-SUPER THIN CBP 3 NOS,CDBOX,3.000 NO,3.0,NO,3.0,80.0
130,RAYMOND CONSUMER CARE-INDIA,KAMASUTRA,KAMASUTRA-LONG LAST CBP 3 NOS,CDBOX,3.000 NO,3.0,NO,3.0,80.0
132,A.G. HEALTH INDUSTRIES PVT LTD-NEPAL,SAGUN BABY POKO PANTS,SAGUN BABY POKO PANTS-LARGE(L) PPH 4 NOS,PLPCH,4.000 NO,4.0,NO,4.0,100.0
122,GODAWARI SOAP INDUS-NEPAL,NAYA GHADI,NAYA GHADI-DETERGENT POWDER PPH 1000 GM,PLPCH,1000.000 GM,1000.0,GM,1000.0,110.0
122,UNILEVER NEPAL LTD-NEPAL,WHEEL ACTIVE,WHEEL ACTIVE-2IN1 CLEAN & FRESH PPH 900 GM,PLPCH,900.000 GM,900.0,GM,900.0,110.0
123,GOLDEN STAR SOAP IND-NEPAL,AAYO,AAYO-SMART CLEAN PPH 200 GM,PLPCH,200.000 GM,200.0,GM,200.0,45.0
123,UNILEVER NEPAL LTD-NEPAL,VIM,VIM-WITH POWER OF LEMON EWP 150 GM,EWRPK,150.000 GM,150.0,GM,150.0,20.0
106,ASIAN BISCUITS & CONFECTNRY-NP,GOODLIFE CENTER BOMB,GOODLIFE CENTER BOMB-MIX FRUIT PCN 510 GM,PLJAR,510.000 GM,510.0,GM,510.0,300.0
106,ASIAN BISCUITS & CONFECTNRY-NP,GOODLIFE DOUBLE TWIX,GOODLIFE DOUBLE TWIX-EWP 3 GM,EWRPK,3.000 GM,3.0,GM,3.0,1.0
106,ASIAN BISCUITS & CONFECTNRY-NP,GOODLIFE IMLI BOMB,GOODLIFE IMLI BOMB-REAL IMLI PCN 880 GM,PLJAR,880.000 GM,880.0,GM,880.0,225.0
106,D-SWAG INDUSTRIES LTD-INDIA,BAKEMATE BOOM BOOM POP,BAKEMATE BOOM BOOM POP-MIX FRUIT PCN 700 GM,PLJAR,700.000 GM,700.0,GM,700.0,500.0
106,KWALITY FOOD PRODS-IND,KAMBY KOFFEE,KAMBY KOFFEE-COFFEE RICH PCN 300 GM,PLJAR,300.000 GM,300.0,GM,300.0,250.0
106,MAA BHAGWATI PRODUCT-INDIA,HAPPYTEETH,HAPPYTEETH-MINT PCN 450 GM,PLJAR,450.000 GM,450.0,GM,450.0,300.0
106,NEBICO PVT LTD-NEPAL,NEBICO POP STIX,NEBICO POP STIX-ASSORTED PCN 800 GM,PLJAR,800.000 GM,800.0,GM,800.0,500.0
106,PERFECT FOODS PVT LTD-NEPAL,MILKY,MILKY-MILK TOFFEE PCN 795 GM,PLJAR,795.000 GM,795.0,GM,795.0,270.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRESH,CENTER FRESH- SPEARMINT PCN 450 GM,PLJAR,450.000 GM,450.0,GM,450.0,300.0
106,PERFETTI VAN MELLE-INDIA,CHUPA CHUPS LOLLIPOP,CHUPA CHUPS LOLLIPOP-BUBBLE GUM BLUEBERRY PPH 12 GM,PLPCH,12.000 GM,12.0,GM,12.0,8.0
106,PRAYAGH NUTRI PRODUCT-INDIA,CINTU MANGO DOUBLES,CINTU MANGO DOUBLES-PCN 936 GM,PLJAR,936.000 GM,936.0,GM,936.0,500.0
106,PRAYAGH NUTRI PRODUCT-INDIA,CINTU CANDY CHEWS,CINTU CANDY CHEWS-STRAWBERRY PCN 592 GM,PLJAR,592.000 GM,592.0,GM,592.0,300.0
123,INDU SOAP & DETERGENT UDHYOG-NPL,RAZZ,RAZZ-LAUNDRY SOAP PPH 200 GM,PLPCH,200.000 GM,200.0,GM,200.0,45.0
120,HINDUSTAN UNILEVER LTD-INDIA,LUX CREAMY GLOW,LUX CREAMY GLOW-JASMINE & VITAMIN E EWP 100 GM+(3+1),EWRPK,100.000 GM,400.0,GM,400.0,153.0
118,PANCHAMUL SPRING WATER-NEPAL,HIMALAYAN MODI,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,25.0
106,PERFECT FOODS PVT LTD-NEPAL,CENTER FILLZ,CENTER FILLZ-MINT PCN 450 GM,PLJAR,450.000 GM,450.0,GM,450.0,315.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT- FRUITS PCN 420 GM,PLJAR,420.000 GM,420.0,GM,420.0,350.0
106,PERFETTI VAN MELLE-INDIA,CENTER FRUIT,CENTER FRUIT- WATER MELON PCN 600 GM,PLJAR,600.000 GM,600.0,GM,600.0,320.0
106,SAINATH FOOD-INDIA,BEN 10 ULTRA POP,BEN 10 ULTRA POP-ASSORTED PCN 700 GM,PLJAR,700.000 GM,700.0,GM,700.0,320.0
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL CRAVE,SUJAL CRAVE- BUTTER SCOTCH PCN 560 GM,PLJAR,560.000 GM,560.0,GM,560.0,165.0
106,SUJAL FOODS PVT LTD-NEPAL,RASILO CANDY,RASILO CANDY- CHATPATA MAZZA PCN 1800 GM,PLJAR,1800.000 GM,1800.0,GM,1800.0,600.0
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL FRUIT CANDY,SUJAL FRUIT CANDY-ASSORTED PPH 340 GM,PLPCH,340.000 GM,340.0,GM,340.0,80.0
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL MANGO TART,SUJAL MANGO TART-CENTER FILLLED CANDY PCN 800 GM,PLJAR,800.000 GM,800.0,GM,800.0,165.0
106,SUJAL FOODS PVT LTD-NEPAL,YOYO SWEETS,YOYO SWEETS-ELAICHI MILKY CANDY PCN 660 GM,PLJAR,660.000 GM,660.0,GM,660.0,165.0
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL WHITE BIRDS,SUJAL WHITE BIRDS- SOFT MILKY CANDY PCN 560 GM,PLJAR,560.000 GM,560.0,GM,560.0,165.0
106,SURYA NEPAL PVT LTD - NEPAL,TOFFICHOO FRUITY DELITE,TOFFICHOO FRUITY DELITE-ASSORTED PCN 600 GM,PLJAR,600.000 GM,600.0,GM,600.0,400.0
110,LB HENNA EXPORT HOUSE-INDIA,SAKSHI ORGANIC MEHANDI,SAKSHI ORGANIC MEHANDI-SILKY & SHINY HAIR-PPH 50 GM,PLPCH,50.000 GM,50.0,GM,50.0,45.0
111,DABUR INDIA LTD.- INDIA,DABUR AMLA,DABUR AMLA-PBT 45 ML+ 55% EXTRA [25ML],PLBOT,45.000 ML,70.0,ML,70.0,32.0
111,DABUR INDIA LTD.- INDIA,DABUR SARSON AMLA,DABUR SARSON AMLA-+BADAM SHAKTI PBT 70 ML,PLBOT,70.000 ML,70.0,ML,70.0,32.0
116,JASMINE HYGIENIC - NEPAL,SHAPES MAXI XL,SHAPES MAXI XL-PREMIUM HERBAL PPH 8 NOS,PLPCH,8.000 NO,8.0,NO,8.0,80.0
116,JASMINE HYGIENIC - NEPAL,SHAPES MAXI,SHAPES MAXI-PREMIUM HERBAL PPH 8 NOS,PLPCH,8.000 NO,8.0,NO,8.0,60.0
120,GODREJ CONSUMER PRODUCTS-INDIA,GODREJ NO.1 BEAUTY SOAP,GODREJ NO.1 BEAUTY SOAP-LIME ALOEVERA EWP100G+(4+1)SAV RS.20,EWRPK,100.000 GM,500.0,GM,500.0,200.0
122,GHARI CHEMICAL WORKS-NEPAL,HARAPATTA,HARAPATTA-PPH 500 GM,PLPCH,500.000 GM,500.0,GM,500.0,50.0
118,GYAN FOOD & BEVERAGE-NEPAL,FEWA,PET 1000 ML,PET,1000.000 ML,1000.0,ML,1000.0,20.0
106,AMBER CONFECTIONERY-INDIA,AMBER SMOOTH COFFEE,AMBER SMOOTH COFFEE-COFFEE FLAVOUR PPH 430 GM,PLPCH,430.000 GM,430.0,GM,430.0,128.0
106,ANTARCTIC BISCUITS-NEPAL,PARLE ORANGE BITE,PARLE ORANGE BITE-PCN 750 GM,PLJAR,750.000 GM,750.0,GM,750.0,220.0
106,MEHTA HERBALS - INDIA,COLDROP,COLDROP-COUGH DROPS PCN 510 GM,PLJAR,510.000 GM,510.0,GM,510.0,500.0
106,NEBICO PVT LTD-NEPAL,NEBICO MELON CANDY,NEBICO MELON CANDY-WATER MELON PCN 560 GM,PLJAR,560.000 GM,560.0,GM,560.0,200.0
106,PERFECT FOODS PVT LTD-NEPAL,CENTER FILLZ,CENTER FILLZ-WATER MELON PCN 435 GM,PLJAR,435.000 GM,435.0,GM,435.0,200.0
106,PERFETTI VAN MELLE-INDIA,HAPPYDENT WHITE,HAPPYDENT WHITE- MINT CBP 277.2 GM,CDBOX,277.200 GM,277.2,GM,277.2,288.0
106,SAGUN FOODS PVT LTD-NEPAL,SAGUN LOLLIPOP,SAGUN LOLLIPOP-ASSORTED PCN 990 GM,PLJAR,990.000 GM,990.0,GM,990.0,500.0
106,SAGUN FOODS PVT LTD-NEPAL,FUNNY PAN CANDY,FUNNY PAN CANDY-PCN 960 GM,PLJAR,960.000 GM,960.0,GM,960.0,450.0
106,SUJAL FOODS PVT LTD-NEPAL,SMART LOLLYPOP,SMART LOLLYPOP- PULPY ORANGE PCN 900 GM,PLJAR,900.000 GM,900.0,GM,900.0,300.0
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL ECLAIRS,SUJAL ECLAIRS- MILK CHOCOLATE PCN 720 GM,PLJAR,720.000 GM,720.0,GM,720.0,350.0
106,SURYA NEPAL PVT LTD - NEPAL,TOFFICHOO FRUITEE FUN,TOFFICHOO FRUITEE FUN-PINEAPPLE&MANGO PPH 240 GM,PLPCH,240.000 GM,240.0,GM,240.0,100.0
106,SUJAL FOODS PVT LTD-NEPAL,SUJAL IMLI DUM,SUJAL IMLI DUM-IMLI PULP CANDY PCN 560 GM,PLJAR,560.000 GM,560.0,GM,560.0,165.0
