catcode,company,brand,itemdesc,packaging,qty,uomdesc,pack_size
118,SAMBHAVI BEVERAGE-NEPAL,CHOICE COLA,CHOICE COLA-COLA-COLA FLAVOUR PET 250 ML,PET,250.0,ML,250.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,FUNDA,FUNDA-ORANGE-ORANGE PET 250 ML,PET,250.0,ML,250.000 ML
118,VARUN BEVERAGE -NEPAL,MOUNTAIN DEW,MOUNTAIN DEW-LEMON-PET 1250 ML,PET,1250.0,ML,1250.000 ML
118,THE AGRI. MKT. - BNGLADESH,MAXX COLA,MAXX COLA-COLA-CAN 330 ML,CAN,330.0,ML,330.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,UNIQUE DEU,UNIQUE DEU-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW-LEMON-PET 750 ML,PET,750.0,ML,750.000 ML
118,SINGAPORE BEVERAGE-NEPAL,FANCY,FANCY-ORANGE-ORANGE PET 250 ML,PET,250.0,ML,250.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,FUNDA,FUNDA-ORANGE-ORANGE PET 500 ML,PET,500.0,ML,500.000 ML
118,SINGAPORE BEVERAGE-NEPAL,MONSOON DEW,MONSOON DEW-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,UNIQUE DEU,UNIQUE DEU-LEMON-PET 500 ML,PET,500.0,ML,500.000 ML
118,SINGAPORE BEVERAGE-NEPAL,MONSOON DEW,MONSOON DEW-LEMON-PET 500 ML,PET,500.0,ML,500.000 ML
118,LUMBINI BEVERAGE-NEPAL,CUTE,CUTE-ORANGE-ORANGE PET 500 ML,PET,500.0,ML,500.000 ML
118,LUMBINI BEVERAGE-NEPAL,CUTE,CUTE-LEMON-DEU PET 500 ML,PET,500.0,ML,500.000 ML
118,SINGAPORE BEVERAGE-NEPAL,FANCY,FANCY-ORANGE-ORANGE PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,SINGAPORE BEVERAGE-NEPAL,MONSOON DEW,MONSOON DEW-LEMON-PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,VARUN BEVERAGE -NEPAL,MOUNTAIN DEW,MOUNTAIN DEW-LEMON-PET 300 ML,PET,300.0,ML,300.000 ML
118,EVEREST FOOD & BEVERAGE-NEPAL,CAMPA GREEN LEMON,CAMPA GREEN LEMON-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,SINGAPORE BEVERAGE-NEPAL,CLUB COLA,CLUB COLA-COLA-PET 250 ML,PET,250.0,ML,250.000 ML
118,LUMBINI BEVERAGE-NEPAL,CUTE,CUTE-COLA-COLA PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,LUMBINI BEVERAGE-NEPAL,CUTE,CUTE-ORANGE-ORANGE PET 250 ML,PET,250.0,ML,250.000 ML
118,LUMBINI BEVERAGE-NEPAL,CUTE,CUTE-COLA-COLA PET 250 ML,PET,250.0,ML,250.000 ML
118,LUMBINI BEVERAGE-NEPAL,CUTE,CUTE-COLA-COLA PET 500 ML,PET,500.0,ML,500.000 ML
118,LUMBINI BEVERAGE-NEPAL,CUTE,CUTE-LEMON-DEU PET 250 ML,PET,250.0,ML,250.000 ML
118,SINGAPORE BEVERAGE-NEPAL,RIGHT,RIGHT-LEMON-PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,PEPSI COLA CMPNY IMPRTD-IMPRTD,7 UP NIMBOOZ,7 UP NIMBOOZ-SODA-MASALA SODA PET 300 ML,PET,300.0,ML,300.000 ML
118,SINGAPORE BEVERAGE-NEPAL,CLUB COLA,CLUB COLA-COLA-PET 500 ML,PET,500.0,ML,500.000 ML
118,SINGAPORE BEVERAGE-NEPAL,RIGHT,RIGHT-LEMON-PET 500 ML,PET,500.0,ML,500.000 ML
118,SINGAPORE BEVERAGE-NEPAL,RIGHT,RIGHT-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW-LEMON-PET 500 ML,PET,500.0,ML,500.000 ML
118,PEPSI COLA CMPNY IMPRTD-IMPRTD,PEPSI,PEPSI-COLA-PET 750 ML,PET,750.0,ML,750.000 ML
118,PEPSI COLA CMPNY IMPRTD-IMPRTD,7 UP NIMBOOZ,7 UP NIMBOOZ-SODA-MASALA SODA RGB 200 ML,RGB,200.0,ML,200.000 ML
118,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA ZERO,COCA-COLA ZERO-COLA-PET 500 ML,PET,500.0,ML,500.000 ML
118,SINGAPORE BEVERAGE-NEPAL,RIGHT,RIGHT-LEMON-PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,SINGAPORE BEVERAGE-NEPAL,CLUB COLA,CLUB COLA-COLA-PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,SINGAPORE BEVERAGE-NEPAL,MONSOON DEW,MONSOON DEW-LEMON-PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,CHAT COLA,CHAT COLA-COLA-COLA PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,MAINTAN DEW,MAINTAN DEW-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,SINGAPORE BEVERAGE-NEPAL,CLUB COLA,CLUB COLA-COLA-PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,SINGAPORE BEVERAGE-NEPAL,FANCY,FANCY-ORANGE-ORANGE PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,CHAT COLA,CHAT COLA-COLA-COLA PET 250 ML,PET,250.0,ML,250.000 ML
118,MANAKAMANA FRUIT & BEVERAGE-NP,CLASS COLA,CLASS COLA-COLA-ORIGINAL TASTE PET 500 ML,PET,500.0,ML,500.000 ML
118,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA-COLA-COLA-PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,COCA COLA COMPANY IMPRTD-IMPTD,FANTA ORANGE,FANTA ORANGE-ORANGE-PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,MANAKAMANA FRUIT & BEVERAGE-NP,FRESH,FRESH-ORANGE-ORANGE PET 250 ML,PET,250.0,ML,250.000 ML
118,MANAKAMANA FRUIT & BEVERAGE-NP,MACHO DEW,MACHO DEW-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,COCA COLA COMPANY IMPRTD-IMPTD,SPRITE,SPRITE-LEMON-PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,MANAKAMANA FRUIT & BEVERAGE-NP,STRIKE,STRIKE-LEMON-CLEAR PET 250 ML,PET,250.0,ML,250.000 ML
118,MANAKAMANA FRUIT & BEVERAGE-NP,STRIKE,STRIKE-LEMON-CLEAR PET 500 ML,PET,500.0,ML,500.000 ML
118,MANAKAMANA FRUIT & BEVERAGE-NP,CLASS COLA,CLASS COLA-COLA-ORIGINAL TASTE PET 250 ML,PET,250.0,ML,250.000 ML
118,MANAKAMANA FRUIT & BEVERAGE-NP,CLASS COLA,CLASS COLA-COLA-ORIGINAL TASTE PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,SINGAPORE BEVERAGE-NEPAL,FANCY,FANCY-ORANGE-ORANGE PET 500 ML,PET,500.0,ML,500.000 ML
118,MANAKAMANA FRUIT & BEVERAGE-NP,MACHO DEW,MACHO DEW-LEMON-PET 500 ML,PET,500.0,ML,500.000 ML
118,MANAKAMANA FRUIT & BEVERAGE-NP,MACHO DEW,MACHO DEW-LEMON-PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,MAINTAN DEW,MAINTAN DEW-LEMON-PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,MANAKAMANA FRUIT & BEVERAGE-NP,STRIKE,STRIKE-LEMON-CLEAR PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,COCA COLA COMPANY IMPRTD-IMPTD,THUMS UP,THUMS UP-COLA-PET 750 ML,PET,750.0,ML,750.000 ML
118,MANAKAMANA FRUIT & BEVERAGE-NP,CLASS COLA,CLASS COLA-COLA-ORIGINAL TASTE PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,MANAKAMANA FRUIT & BEVERAGE-NP,COLD COLA,COLD COLA-COLA-ORIGINAL TASTE PET 250 ML,PET,250.0,ML,250.000 ML
118,MANAKAMANA FRUIT & BEVERAGE-NP,FRESH,FRESH-ORANGE-ORANGE PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,MANAKAMANA FRUIT & BEVERAGE-NP,MACHO DEW,MACHO DEW-LEMON-PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,LUMBINI BEVERAGE-NEPAL,CHISO,CHISO-LEMON-DEW PET 250 ML,PET,250.0,ML,250.000 ML
118,LUMBINI BEVERAGE-NEPAL,CHISO,CHISO-ORANGE-ORANGE PET 250 ML,PET,250.0,ML,250.000 ML
118,SINGAPORE BEVERAGE-NEPAL,CLUB SODA,CLUB SODA-SODA-PURE SODA PET 500 ML EXT PUNCH,PET,500.0,ML,500.000 ML
118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA-PET 250 ML,PET,250.0,ML,250.000 ML
118,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,FANTA ORANGE-ORANGE-ORANGE PET 250 ML,PET,250.0,ML,250.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,MAINTAN DEW,MAINTAN DEW-LEMON-PET 500 ML,PET,500.0,ML,500.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,SIGHT,SIGHT-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,BOTTLERS NEPAL - NEPAL,SPRITE,SPRITE-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,LUMBINI BEVERAGE-NEPAL,CHISO,CHISO-COLA-COLA PET 250 ML,PET,250.0,ML,250.000 ML
118,PATHIBHARA FOOD & PCKNG UDY-NP,COOL COLA,COOL COLA-COLA-PET 250 ML,PET,250.0,ML,250.000 ML
118,LUMBINI BEVERAGE-NEPAL,CONFIRM CHISO,CONFIRM CHISO-ORANGE-ORANGE PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,SINGAPORE BEVERAGE-NEPAL,JEERU,JEERU-JEERA-JEERA MASALA PET 250 ML,PET,250.0,ML,250.000 ML
118,SINGAPORE BEVERAGE-NEPAL,RIGHT,RIGHT-LEMON-PET 1000 ML,PET,1000.0,ML,1000.000 ML
118,M.D.BOTTLERS INDS-NP,STAND,STAND-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,MANAKAMANA FRUIT & BEVERAGE-NP,STRIKE,STRIKE-LEMON-CLEAR PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,LUMBINI BEVERAGE-NEPAL,CONFIRM CHISO,CONFIRM CHISO-COLA-COLA PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,SINGAPORE BEVERAGE-NEPAL,MONSOON DEW,MONSOON DEW-LEMON-PET 1000 ML,PET,1000.0,ML,1000.000 ML
118,SINGAPORE BEVERAGE-NEPAL,CLUB COLA,CLUB COLA-COLA-PET 1000 ML,PET,1000.0,ML,1000.000 ML
118,VARUN BEVERAGE -NEPAL,MIRINDA ORANGE,MIRINDA ORANGE-ORANGE-ORANGE PET 2250 ML+FR 30 GM HOLI COLOR,PET,2250.0,ML,2250.000 ML
118,AGRO THAI FOODS PVT LTD-NEPAL,APPLEXX,APPLEXX-APPLE-APPLE PET 250 ML,PET,250.0,ML,250.000 ML
118,DYNAMIC WATER & BEVERAGE-NPL,DEMAND COLA,DEMAND COLA-COLA-COLA PET 250 ML,PET,250.0,ML,250.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,CASE-COLA,CASE-COLA-COLA-PET 250 ML,PET,250.0,ML,250.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,FANTUZ,FANTUZ-ORANGE-ORANGE PET 250 ML,PET,250.0,ML,250.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,FANTUZ,FANTUZ-ORANGE-ORANGE PET 500 ML,PET,500.0,ML,500.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,FANTUZ,FANTUZ-ORANGE-ORANGE PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,MENTION DEW,MENTION DEW-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,SPORT CLEAR,SPORT CLEAR-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,LUMBINI BEVERAGE-NEPAL,CHISO DEW,CHISO DEW-LEMON-DEW PET 500 ML,PET,500.0,ML,500.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,SATIRE CLEAR,SATIRE CLEAR-LEMON-PET 500 ML,PET,500.0,ML,500.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,SIGHT,SIGHT-LEMON-PET 500 ML,PET,500.0,ML,500.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,FREEZ,FREEZ-ORANGE-ORANGE PET 250 ML,PET,250.0,ML,250.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,UNIQUE DEW,UNIQUE DEW-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,UNIQUE DEW,UNIQUE DEW-LEMON-PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA-RGB 175 ML,RGB,175.0,ML,175.000 ML
118,BOTTLERS NEPAL - NEPAL,FANTA ORANGE,FANTA ORANGE-ORANGE-ORANGE RGB 175 ML,RGB,175.0,ML,175.000 ML
118,BOTTLERS NEPAL - NEPAL,SPRITE,SPRITE-LEMON-RGB 175 ML,RGB,175.0,ML,175.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,MAZZAKO DEW,MAZZAKO DEW-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,CROSS-COLA,CROSS-COLA-COLA-PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,FREEZ,FREEZ-ORANGE-ORANGE PET 500 ML,PET,500.0,ML,500.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,UNIQUE DEW,UNIQUE DEW-LEMON-PET 1000 ML,PET,1000.0,ML,1000.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,UNIQUE DEW,UNIQUE DEW-LEMON-PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,CHISO COLA,CHISO COLA-COLA-PET 250 ML,PET,250.0,ML,250.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,CHISO COLA,CHISO COLA-COLA-PET 500 ML,PET,500.0,ML,500.000 ML
118,AGRO THAI FOODS PVT LTD-NEPAL,ICEEY COLA,ICEEY COLA-COLA-PET 250 ML,PET,250.0,ML,250.000 ML
118,AGRO THAI FOODS PVT LTD-NEPAL,ICEEY COLA,ICEEY COLA-COLA-PET 500 ML,PET,500.0,ML,500.000 ML
118,AGRO THAI FOODS PVT LTD-NEPAL,ICEEY MINTA ORANGE,ICEEY MINTA ORANGE-ORANGE-PET 250 ML,PET,250.0,ML,250.000 ML
118,SINGAPORE BEVERAGE-NEPAL,MONSOON DEW,MONSOON DEW-LEMON-PET 600 ML,PET,600.0,ML,600.000 ML
118,MANAKAMANA FRUIT & BEVERAGE-NP,MACHO DEW,MACHO DEW-LEMON-PET 1000 ML,PET,1000.0,ML,1000.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,UNIQUE DEW,UNIQUE DEW-LEMON-PET 500 ML,PET,500.0,ML,500.000 ML
118,MANAKAMANA FRUIT & BEVERAGE-NP,MACHO DEW,MACHO DEW-LEMON-PET 600 ML,PET,600.0,ML,600.000 ML
118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW-LEMON-PET 2000 ML+250 ML EXTRA,PET,2250.0,ML,2000.000 ML
118,VENTURA BOTTLERS PVT LTD-NEPAL,RC Q ORANGE,RC Q ORANGE-ORANGE-ORANGE PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,VENTURA BOTTLERS PVT LTD-NEPAL,RC Q ORANGE,RC Q ORANGE-ORANGE-ORANGE PET 250 ML,PET,250.0,ML,250.000 ML
118,VENTURA BOTTLERS PVT LTD-NEPAL,RC Q LEMON LIME,RC Q LEMON LIME-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,MENTION DEW,MENTION DEW-LEMON-PET 500 ML,PET,500.0,ML,500.000 ML
118,ODAT BEVERAGE PVT LTD-NEPAL,PRAN UP,PRAN UP-LEMON-LEMON PET 500 ML,PET,500.0,ML,500.000 ML
118,AGRO THAI FOODS PVT LTD-NEPAL,ICEEY CRAZY LEMONA,ICEEY CRAZY LEMONA-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,BISLERI INTERNATIONAL PVT LTD-INDIA,BISLERI CLUB SODA,BISLERI CLUB SODA-SODA-SODA PET 600 ML,PET,600.0,ML,600.000 ML
118,AGRO THAI FOODS PVT LTD-NEPAL,WILD MIST,WILD MIST-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,DYNAMIC WATER & BEVERAGE-NPL,DEMAND PRIDE,DEMAND PRIDE-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,ODAT BEVERAGE PVT LTD-NEPAL,PRAN UP,PRAN UP-LEMON-LEMON PET 250 ML,PET,250.0,ML,250.000 ML
118,VENTURA BOTTLERS PVT LTD-NEPAL,RC Q LEMON LIME,RC Q LEMON LIME-LEMON-PET 500 ML,PET,500.0,ML,500.000 ML
118,VENTURA BOTTLERS PVT LTD-NEPAL,MIGHTY RAIN,MIGHTY RAIN-LEMON-PET 500 ML,PET,500.0,ML,500.000 ML
118,LUMBINI BEVERAGE-NEPAL,CUTE DEW,CUTE DEW-LEMON-DEW PET 500 ML,PET,500.0,ML,500.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,CASE-COLA,CASE-COLA-COLA-PET 500 ML,PET,500.0,ML,500.000 ML
118,LUMBINI BEVERAGE-NEPAL,CUTE DEW,CUTE DEW-LEMON-DEW PET 250 ML,PET,250.0,ML,250.000 ML
118,SINGAPORE BEVERAGE-NEPAL,JEERU,JEERU-JEERA-JEERA MASALA PET 500 ML,PET,500.0,ML,500.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,MAINTAN DEW,MAINTAN DEW-LEMON-PET 2500 ML,PET,2500.0,ML,2500.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,CHISO COLA,CHISO COLA-COLA-PET 2500 ML,PET,2500.0,ML,2500.000 ML
118,DUGAR FOOD & BEVERAGE-NEPAL,APPY FIZZ APPLE,APPY FIZZ APPLE-APPLE-APPLE PET 160 ML,PET,160.0,ML,160.000 ML
118,VENTURA BOTTLERS PVT LTD-NEPAL,RC Q LEMON LIME,RC Q LEMON LIME-LEMON-PET 300 ML,PET,300.0,ML,300.000 ML
118,SINGAPORE BEVERAGE-NEPAL,NIMBU PANI,NIMBU PANI-LEMON-LEMON PET 250 ML,PET,250.0,ML,250.000 ML
118,VENTURA BOTTLERS PVT LTD-NEPAL,RC Q LEMON LIME,RC Q LEMON LIME-LEMON-PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,DYNAMIC WATER & BEVERAGE-NPL,DIAMOND PRIDE,DIAMOND PRIDE-LEMON-LEMON PET 500 ML,PET,500.0,ML,500.000 ML
118,DYNAMIC WATER & BEVERAGE-NPL,DEMAND FUN,DEMAND FUN-ORANGE-ORANGE PET 500 ML,PET,500.0,ML,500.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,CROSS-COLA,CROSS-COLA-COLA-PET 250 ML,PET,250.0,ML,250.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,SATIRE CLEAR,SATIRE CLEAR-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,BOTTLERS NEPAL - NEPAL,COCA-COLA ZERO SUGAR,COCA-COLA ZERO SUGAR-COLA-PET 500 ML,PET,500.0,ML,500.000 ML
118,AGRO THAI FOODS PVT LTD-NEPAL,APPLEXX,APPLEXX-APPLE-APPLE CAN 330 ML,CAN,330.0,ML,330.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,FANTUZ,FANTUZ-ORANGE-ORANGE PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW-LEMON-PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA-COLA-COLA-PET 2000 ML+250ML MAAZA FREE,PET,2000.0,ML,2000.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,CHAT COLA,CHAT COLA-COLA-COLA PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,CHAT COLA,CHAT COLA-COLA-COLA PET 500 ML,PET,500.0,ML,500.000 ML
118,BOTTLERS NEPAL - NEPAL,FANTA APPLE,FANTA APPLE-APPLE-APPLE PET 250 ML,PET,250.0,ML,250.000 ML
118,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA-COLA-COLA-PET 250 ML,PET,250.0,ML,250.000 ML
118,COCA COLA COMPANY IMPRTD-IMPTD,FANTA ORANGE,FANTA ORANGE-ORANGE-ORANGE PET 250 ML,PET,250.0,ML,250.000 ML
118,COCA COLA COMPANY IMPRTD-IMPTD,SPRITE,SPRITE-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,PARLE AGRO PVT LTD-INDIA,FIZZ,FIZZ-MALT-MALT PET 160 ML,PET,160.0,ML,160.000 ML
118,PARLE AGRO PVT LTD-INDIA,FIZZ,FIZZ-MALT-MALT PET 250 ML,PET,250.0,ML,250.000 ML
118,AGRO THAI FOODS PVT LTD-NEPAL,COSTA BRAVA SODA,COSTA BRAVA SODA-SODA-SODA PET 250 ML,PET,250.0,ML,250.000 ML
118,PEPSI COLA CMPNY IMPRTD-IMPRTD,PEPSI,PEPSI-COLA-PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,VENTURA BOTTLERS PVT LTD-NEPAL,RC COLA,RC COLA-COLA-COLA PET 250 ML,PET,250.0,ML,250.000 ML
118,BOTTLERS NEPAL - NEPAL,FANTA APPLE,FANTA APPLE-APPLE-APPLE PET 500 ML,PET,500.0,ML,500.000 ML
118,LUMBINI BEVERAGE-NEPAL,CONFIRM CHISO,CONFIRM CHISO-LEMON-DEW PET 500 ML,PET,500.0,ML,500.000 ML
118,LUMBINI BEVERAGE-NEPAL,CONFIRM CHISO,CONFIRM CHISO-ORANGE-ORANGE PET 250 ML,PET,250.0,ML,250.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,MENTION DEW,MENTION DEW-LEMON-PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,MAZZAKO DEW,MAZZAKO DEW-LEMON-PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,FUNNY,FUNNY-ORANGE-ORANGE PET 250 ML,PET,250.0,ML,250.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,FUNNY,FUNNY-ORANGE-ORANGE PET 500 ML,PET,500.0,ML,500.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,CHISO COLA,CHISO COLA-COLA-PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,VENTURA BOTTLERS PVT LTD-NEPAL,RC Q LEMON LIME,RC Q LEMON LIME-LEMON-PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,HYGEN PACKS NEPAL PVT LTD-NEPAL,MANIA DEW,MANIA DEW-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,MANAKAMANA FRUIT & BEVERAGE-NP,MAGIC DEW,MAGIC DEW-LEMON-PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,COCA COLA COMPANY IMPRTD-IMPTD,THUMS UP,THUMS UP-COLA-PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,COCA COLA COMPANY IMPRTD-IMPTD,COCA-COLA,COCA-COLA-COLA-PET 1000 ML,PET,1000.0,ML,1000.000 ML
118,COCA COLA COMPANY IMPRTD-IMPTD,SPRITE,SPRITE-LEMON-PET 1000 ML,PET,1000.0,ML,1000.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,CROSS-COLA,CROSS-COLA-COLA-PET 500 ML,PET,500.0,ML,500.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,MENTION DEW,MENTION DEW-LEMON-PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,PATHIBHARA FOOD & PCKNG UDY-NP,MOTION DEW,MOTION DEW-LEMON-PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,NEPAL SOFT DRINKS UDHYOG-NEPAL,PRINTA,PRINTA-ORANGE-ORANGE PET 250 ML,PET,250.0,ML,250.000 ML
118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW-LEMON-PET 1250 ML,PET,1250.0,ML,1250.000 ML
118,VENTURA BOTTLERS PVT LTD-NEPAL,RC COLA,RC COLA-COLA-COLA PET 500 ML,PET,500.0,ML,500.000 ML
118,VENTURA BOTTLERS PVT LTD-NEPAL,MIGHTY RAIN,MIGHTY RAIN-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,CAVA FOODS & BEVERAGES-INDIA,AC CLEAR LEMON,AC CLEAR LEMON-LEMON-PET 250 ML,PET,250.0,ML,250.000 ML
118,SAMBHAVI BEVERAGE-NEPAL,FUNNY,FUNNY-ORANGE-ORANGE PET 2250 ML,PET,2250.0,ML,2250.000 ML
118,LUMBINI BEVERAGE-NEPAL,CONFIRM CHISO,CONFIRM CHISO-LEMON-DEW PET 250 ML,PET,250.0,ML,250.000 ML
118,S.A.J SOFTDRNK & BEVRG IND-NP,FRESH,FRESH-ORANGE-PET 250 ML,PET,250.0,ML,250.000 ML
118,NEPAL M.D FOOD & BEVERAGE-NEPAL,MAZZAKO DEW,MAZZAKO DEW-LEMON-PET 1500 ML,PET,1500.0,ML,1500.000 ML
118,AGRO THAI FOODS PVT LTD-NEPAL,WILD MIST,WILD MIST-LEMON-PET 500 ML,PET,500.0,ML,500.000 ML
118,M.D.BOTTLERS INDS-NP,STAND,STAND-LEMON-PET 500 ML,PET,500.0,ML,500.000 ML
118,M.D.BOTTLERS INDS-NP,FELIZ,FELIZ-ORANGE-PET 250 ML,PET,250.0,ML,250.000 ML
118,M.D.BOTTLERS INDS-NP,CHAUCA COLA,CHAUCA COLA-COLA-PET 250 ML,PET,250.0,ML,250.000 ML
118,PEPSI COLA CMPNY IMPRTD-IMPRTD,7 UP NIMBOOZ,7 UP NIMBOOZ-LEMON-LEMON PET 250 ML,PET,250.0,ML,250.000 ML
