t_row_id,t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,1,2,3,rank
0,2022-08-22,202208,1220100043,1660737150983,99764040,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
1,2022-08-22,202208,1220100050,1660737150983,99764040,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
2,2022-08-22,202208,1220102375,1660737150983,99764040,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
3,2022-08-22,202208,1220102372,1660737150983,99764040,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
4,2022-08-22,202208,1220102374,1660737150983,99764040,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
5,2022-08-22,202208,1220102368,1660737150983,99764040,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
6,2022-08-22,202208,1220100037,1660737150983,99764040,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
7,2022-08-22,202208,1220100030,1660737150983,99764040,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
8,2022-08-22,202208,1220100033,1660737150983,99764040,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
9,2022-08-22,202208,1220100032,1660737150983,99764040,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
10,2022-08-22,202208,122528029,1660892712173,99764045,122,GRIHA LAXMI SABUN UDHYOG-NPL,GRIHA LAXMI DETERGENT POWER,GRIHA LAXMI DETERGENT POWER\1000\GM,100.0,PPH,1000GM,New SKU,1660892712173-griha laxmi sabun udhyog-npl-griha laxmi detergent power.png,RECODING,5,99764045,99763682,99764098,1
11,2022-08-22,202208,113395539,1661064568437,99764048,123,DINESH SOAP & HOUSEHOLD-NPL,DINESH PREMIUM LAUNDRYSOAP,DINESH PREMIUM LAUNDRY SOAP\150\GM,30.0,PPH,150GM,,1661064568437-dinesh soap - household-npl-dinesh premium laundrysoap.png,RECODING,5,99764048,99763026,53334,1
12,2022-08-22,202208,113404008,1661061661068,99764042,118,AMRAPALI BEVERAGE-NEPAL,AMRAPALI RUCHI BADAM DRINK ,AMRAPALI RUCHI BADAM DRINK\180\ML,95.0,CAN,180 ML,,1661061661068-amrapali beverage-nepal-amrapali ruchi badam drink .png,RECODING,5,99764042,99765429,99765384,1
13,2022-08-22,202208,124621587,1661066197609,99764041,117,UNILEVER NEPAL LTD-NEPAL,SUNSILK,SUNSILK/HAIR FALL SOLUTION/625ML/PBT,550.0,PBT,625ML,,1661066197609-unilever nepal ltd-nepal-sunsilk.png,RECODING,5,99764041,99763771,99762395,1
14,2022-08-22,202208,124916559,1661062474502,99764039,133,NESTLE INDIA LTD. - INDIA,LACTOGEN 4,LACTOGEN 4/AFTER 18MONTHS UPTO 24 MONTHS/400GM/CBP,709.0,CBP,400GM ,,1661062474502-nestle india ltd- - india-lactogen 4.png,RECODING,5,99764039,99764030,99764028,1
15,2022-08-22,202208,124916559,1661062070120,99764044,120,BE ACTIVE PHARMACEUTICALS-INDIA,KETOACTIVE ,KETOACTIVE SOAP/75GM/CBP,200.0,CBP,75GM ,,1661062070120-be active pharmaceuticals-india-ketoactive .png,RECODING,5,99764044,99763547,45855,1
16,2022-08-22,202208,2110100152,1660890505180,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD/PPH/2.14GM,5.0,PPH,2.14GM,,1660890505180-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
17,2022-08-22,202208,2110100336,1660890505180,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD/PPH/2.14GM,5.0,PPH,2.14GM,,1660890505180-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
18,2022-08-22,202208,2110100480,1660890505180,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD/PPH/2.14GM,5.0,PPH,2.14GM,,1660890505180-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
19,2022-08-22,202208,128997655,1661055819888,nan,111,EMAMI LTD. -INDIA,EMAMI 7 OILS IN ONE,EMAMI 7OILS IN ONE DAMAGE CONTROL/NON GREASY NON STICKY/100ML/PBT,67.0,PBT,100ML,,1661055819888-emami ltd- -india-emami 7 oils in one.png,PARKER FOR NEXT MONTH,999,90824159,90825769,90827614,1
20,2022-08-22,202208,1220102363,1660737150983,99764040,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
21,2022-08-22,202208,1220102394,1660737150983,99764040,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
22,2022-08-22,202208,1220102386,1660737150983,99764040,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
23,2022-08-22,202208,1220102367,1660737150983,99764040,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
24,2022-08-22,202208,1220102370,1660737150983,99764040,124,SHREE RAM TOBACCO UDHYOG PVT LTD NEPAL,BHOLA GOLD,BHOLA GOLD GUTKHA,7.0,PPH,2.14G,,1660737150983-shree ram tobacco udhyog pvt ltd nepal-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
